Municipio;Nombre;Comentario;Referencia
tres cantos;Nawab Indian Cuisine;"Hemos ido mi marido y yo a celebrar mi cumpleaños, y ha sido absolutamente un acierto!!!
La comida increíble,  nos hemos dejado aconsejar y ha sido estupendo. 
Y casi mejor que la comida ha sido la atención, super amables sin agobiar.
Perfecto!!!
Hossan ha sido...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or20-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Estuvimos comiendo un sábado, 4 personas. Era la primera vez que yo probaba este tipo de comida, pero los camareros te recomiendan con acierto los platos adecuados para compartir y probar diferentes sabores. La comida fue variada, muy rica; y la atención excelente. Sin duda,...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or20-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"No ha habido ni una sola vez de las que he ido que haya fallado algo. Ayer, cenando con una amiga, el trato fue más que excepcional y la comida como siempre exquisita.
Recomendable 100%";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or20-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Todo perfecto atención, la comida muy buena, pero lo único a destacar es que en los platos las piezas de pollo son un poco escasa, llevan mucha salsa, mucha verdura pero pocos trozos de pollo para el precio que tiene el plato.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or20-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Vinimos a cenar por recomendación de unos amigos y pedimos de cenar pollo, cordero y ternera. Simplemente increíble, una comida impresionante, de 10. 

Además, el trato del personal fue inmejorable. 

Sin duda volveré. Totalmente recomendable.";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or20-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Ya son mas de 10 veces las que he acabado comiendo o cenando en Nawab.
Estas visitas han sido de los mas diversas, solo con mi pareja, con mi familia la completo, con amigo e incluso comidas de negocios, y nunca decepciona.

Lo que mas...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Cocina fresca de mercado, buena atención, todo muy bien preparado solo dos puntos a mejorar, el garlic Naan y butter Chiken poco sabor, el bbutterbuytwcchileno 
Burger";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Acabamos en este establecimiento porque el que nos recomendaron ubicado a pocos metros en la misma calle estaba cerrado y lo cierto es que fue un acierto. Buena comida india, excelente servicio a una buena relación calidad precio. Totalmente recomendable.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;He estado cenando con una amiga y nos ha encantado. La comida estaba buenísima y el trato ha sido inmejorable. Volveré seguro;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Fui a comer con amigos sin saber dónde ir, nos encontramos con el restaurante y fue una grata sorpresa. Comida muy bien hecha, en su punto las carnes, salsas muy trabajadas y sabrosas. Generalmente en los  lugares de comida india hay exageración de especias sin...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"El servicio es super atento!
Era la primera vez que comiamos en un indio y nos ayudaron a elegir.
Pedimos pakora como entrante y nos dieron un pan con tres salsas riquisimo.
Despues nos trajeron tres platos distintos con nan y arroz para probar un...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Restaurante de comida hindú con un ambiente muy agradable y en una zona tranquila y fácil de aparcar. Lo mejor es dejarse aconsejar a la hora de pedir. A nosotros nos informaron muy bien de lo que llevaba cada plato y cómo combinaban mejor y...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Local muy ambientado y preparado, los camareros muy simpáticos y atentos. La comida muy buena y abundante. En general genial, volveremos!!;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;...no abundan mucho por la zona norte y esta es una muy buena opción por todo en general. La comida es buena, el local agradable (la decoración no es de mi gusto pero ya se sabe con los gustos), el trato es muy agradable y...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Si te gusta comer bien este es el sitio. Da igual que sea español, indio o paquistaní. Cocinan muy bien, te atienden con celeridad y amabilidad y te vas con la sensación de que además de comer muy bien te ha salido barato. Perfecto para...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or30-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Los platos son abundantes, muy sabrosos y de una gran calidad. Éramos cuatro y pedimos distintos platos para probar distintos sabores, ninguno de ellos nos dejó indiferentes. Se lo recomiendo tanto a las personas a las que les gusta la comida India, como a las...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Una experiencia muy agradable y un descubrimiento gastronómico. No soy un experto en comida india pero la que tomamos aquí, muy bien recomendados por quien nos atendió, nos ha gustado y sorprendido mucho.
La comida muy rica con raciones abundantes. La atención muy buena, muy...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Sin lugar a dudas es el mejor restaurante de cocina india en el que hemos comido tanto mi mujer como yo.La comida entraba tanto por los ojos como por la boca a raíz de la presentación y la calidez brindada por los camareros que nos...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Después de probar uno de la zona, y salir totalmente desilusionado de esta cultura gastronómica 
En este local me han reconquistado 
A parte de los camareros se suuupermajos...
La comida ha resultado excelente
De hecho no dudaré en venir a probar algún plato del que...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;comida bien elaborada y un trato inmejorable en Tres Cantos. Especialmente rico el Naam de Queso y el pollo ticka Massala;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"He estado con mi mujer y nos ha encantado.
Servicio de 10
Comida de 10, una auténtica orgia de sabores
Muy tranquilo y acojedor
Volveremos sin duda
Que aproveche!!";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Cada casa, cada restaurante o cada chef de cocina indu lo hace  de una manera propia, pero en un mismo sitio lo que esperas es que los platos sepan diferente, tengan “alma” y te hagan cerrar los ojos para saborearlos mejor. 
Hay varios puntos clave:...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Muy buen restaurante a un precio muy competitivo. Muy recomendable el butter chicken y el pollo tandoori. El trato estupendo;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Buenas tardes,¿disponen de comida apta para celiacos? Quisiera ir con niños celiacos a su restaurante. Gracias;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Muy buen trato y atención de sus camareros. Servicio rápido y amable. La comida está muy rica,  con una buena presentación.  Está genial que dispongan de servicio a domicilio y recogida. Sin duda,  volveremos;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or40-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Llegamos por casualidad y la verdad es que nos ha dejado un recuerdo magnífico. De todos los indios que he probado en mi vida, desde Dubai a París, este restaurante se encuentra, sin duda, entre los mejores,  El cordero  en cualquiera de sus formas, está...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Muy bueno la comida super rica en un sitio fantástico buena atención. 
Vinimos la familia un poco despistados. 
Viajamos mucho y nos gusta probar. 
Gracias";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Fenomenal, cocina,camareros,lugar. Nos insistieron en que tomáramos chupito y sino mango lassi de cortesía. Muy contenta y a mis hijos les encantó. Volveré;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Comida muy rica, porciones bastante generosas, camareros muy simpáticos, sitio amplio con una luminosa terraza y hay sensación de tranquilidad. También el establecimiento está muy limpio.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Comida rica, tranquilidad, y calidad. Camareros muy majos. Buenas raciones, buen precio y buen sabor;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Fuimos a cenar y nos sorprendió gratamente, todo fue de 10, el recibimiento, la espera, la comida por supuesto y el trato. Elegimos el menú de 19.95€ y fue muy buena elección. Repetiremos seguro.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Tal como llegamos nos atendieron con gran amabilidad. La comida estaba buenísima! Incluso el camarero nos invitó a un plato. El trato excelente. Relación calidad precio inmejorable!.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Fui con mi pareja ayer a cenar animados por las buenas críticas de El Tenedor, y no se equivocaban. El trato exquisito y la comida también. Nos encanta la comida india y este sin duda es lo mejor que hemos probado. Muy recomendable;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Excelente servicio y calidad de la comida. Carta hermana del Rhaduni de Sanchinarro con un menú interesante y precios razonables en toda la carta . Un acierto y una elección segura para comer en familia;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Segunda vez que venimos.  Comida exquisita y camareros muy amables y atentos.   El menú diario muy bueno también.  Muy recomendable para los amantes de la Cocina India. Un lujo tenerlo en Tres Cantos;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or50-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Todo riquísimo, acaban de abrir hace poco y ha sido una gran sorpresa! La comida tiene mucho sabor y los camareros encantadores!;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;He estado ya en dos ocasiones, una en pareja y otra con familiares. En ambos casos la experiencia ha sido estupenda. La comida muy variada y todo muy rico, te aconsejan con el picante, con los platos, te explican uno a uno los ingredientes... Las...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Buena comida y muy buena la atención de los camareros. Mucha variedad de platos en la carta. Lugar para repetir.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Es grato que una localidad no demasiado grande cuente con variedad para elegir diferentes tipos de cocina. Me parece un poco caro (30€ por persona y comimos pollo) pero el personal es atento y te ayuda a decidir muy acertadamente.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;Sitio muy bien decorado. La comida estaba muy rica, y los camareros muy atentos. Nos invitaron a chupitos y a un batido de la casa para cada pareja.;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Fui con mi pareja a cenar anoche, ya que nos hablaron de él,  vamos mucho por Madrid a comer comida hindú ya que el otro restaurante de tres cantos es malísimo.
Salimos enamorados!!! Los camareros son unos profesionales aparte de super atentos, super amables, super...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;El sitio está bien decorado y limpio y el personal es amable y rápido. Pedimos 3 entrantes y dos principales: samosas de verduras, bhaji y rollitos de queso que no me convencieron. De principales pedimos un pollo tandoori que era un poco soso y un...Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"Restaurante recién abierto de cocina hindu donde puedes probar un menú a un precio interesante para ponerte en contacto con este tipo de cocina 

Probamos una degustación de entrantes con varias salsas de diferentes grados de picante no estaban nada mal

Después compartimos un pollo...Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Nawab Indian Cuisine;"¡Ya no necesito ir a Madrid para un curry ""bueno""! En realidad, supera a casi todos los restaurantes indios que puedes encontrar en el centro de Madrid. Muy bien decorado, extremadamente agradable y amable servicio, la comida es muy buena y el menú es excelente!...También puedes pedir tu comida un poco más caliente.
Si te gustan los restaurantes indios, esta es una visita obligada en Tres Cantos.Más";https://www.tripadvisor.es/Restaurant_Review-g562662-d16211176-Reviews-or70-Nawab_Indian_Cuisine-Tres_Cantos.html
tres cantos;Casa Loren;Cada una de mis visitas a este sitio me deja con un  sabor muy agradable y ganas de volver. Todo está cuidado al detalle, los platos son magníficos y la atención no puede ser mejor. Elegante sin abrumar, exquisito. Platos  con toques diferentes y siempre...acertados en un ambiente acogedor y tranquilo. No se puede pedir más.Más;https://www.tripadvisor.es/Restaurant_Review-g562662-d10457839-Reviews-Casa_Loren-Tres_Cantos.html
